ClinicID,OnlineAppointmentUse,malepct,unemp,age16to24,age25to34,age35to44,age45to54,age55to64,age65to74,age75to84,age85plus,phoneeasy,onlineasy,race,longstdhealth,canmngownhealth,reducedability,prefgpalways,bcaaware,vendor,numpats
1611,0.134343019,0.615723346,0.02927263,0.061469853,0.123622076,0.108030801,0.115001868,0.217324941,0.230656795,0.110869429,0.033024238,0.941725307,0.842321897,1,0.598315357,0.873371847,0.680449106,0.656877843,0.327757733,TPP,7558
1612,0.202625558,0.496761756,0.026298377,0.097405657,0.057798482,0.125607454,0.170251415,0.207796713,0.216840408,0.096530768,0.027769103,0.894228474,1,0.983472171,0.570942293,0.840639485,0.627741909,0.781037471,0.452939972,TPP,5015
1613,0.251514474,0.538779715,0.028709497,0.092001528,0.175136809,0.159621855,0.174613271,0.163316776,0.120532534,0.058407121,0.056370106,0.604489785,0.696964267,0.881789475,0.606982014,0.771167114,0.708484828,0.389930665,0.489198429,TPP,16687
1614,0.09799821,0.543408463,0.044057783,0.112721125,0.10923719,0.187532913,0.169348537,0.163137066,0.120785484,0.094824671,0.042413014,0.906067185,0.764495541,0.94649513,0.583700208,0.844368266,0.633036865,0.684442589,0.37522274,TPP,13621
1615,0.022150139,0.489607505,0.058480595,0.112534806,0.118580217,0.241310168,0.162421711,0.125228153,0.136606937,0.073929296,0.029388712,0.465470287,0.703065339,0.914481746,0.601403659,0.978388671,0.523332834,0.283440202,0.217139368,TPP,7268
1616,0.079817006,0.434811537,0.02009616,0.106971469,0.09574842,0.084293682,0.124156955,0.202170685,0.2029533,0.140295133,0.043410356,0.765890678,0.769172988,0.982983064,0.616871932,0.786366758,0.545778418,0.817375291,0.270056317,TPP,8689
1617,0.071069989,0.450181208,0,0.134742275,0.119360721,0.061782951,0.191081771,0.151143776,0.188856304,0.113087878,0.039944324,0.93236103,0.852190761,0.978455406,0.557389776,0.926453443,0.434276669,0.462456366,0.383833552,TPP,9608
1618,0.124633362,0.539815268,0.044065711,0.133612606,0.195250122,0.207170109,0.157816679,0.118116864,0.117509321,0.04993356,0.020590739,0.653701966,0.809098663,0.788582244,0.489640925,0.778034179,0.643113602,0.522996253,0.421914897,TPP,10451
1619,0.074758957,0.57332308,0.005449984,0.110839293,0.150824827,0.143365281,0.160760938,0.109097561,0.147068363,0.114388905,0.063654832,0.97587459,0.826961341,0.95075613,0.502462927,0.837738014,0.674214157,0.618364841,0.231683765,TPP,10323
1620,0.110386446,0.518457316,0.036636234,0.111748743,0.202269568,0.191802155,0.111748754,0.136841182,0.112419468,0.09778291,0.03538722,0.391943334,0.708265823,0.968980987,0.530021017,0.818403895,0.657758685,0.321140432,0.512478345,TPP,18917
1621,0.053626436,0.4683153,0.068555389,0.147978979,0.153810597,0.177351406,0.174919174,0.094561383,0.144899381,0.070355478,0.036123602,0.659943591,0.773049337,0.880936781,0.531826327,0.849920386,0.670313656,0.520143061,0.307980408,TPP,10948
1622,0.115774926,0.564897626,0.00718809,0.174554,0.122950519,0.115161513,0.141190312,0.154609062,0.165979573,0.101050558,0.024504462,0.784506562,0.790026449,0.939958553,0.434882017,0.893402603,0.425937207,0.45359882,0.300645831,TPP,7071
1623,0.284281556,0.440328062,0.006310485,0.038753757,0.192661997,0.235799869,0.128474069,0.141301495,0.134714099,0.094095871,0.034198843,0.305145047,0.82023852,0.95777575,0.564661047,0.839833666,0.517698516,0.257787601,0.7453833,TPP,13475
1624,0.034124549,0.500611515,0.046064603,0.044478571,0.133821385,0.134423184,0.25212162,0.173543884,0.144289997,0.084260861,0.033060499,0.47236375,0.739125965,0.865636222,0.604310944,0.894918338,0.590695263,0.327620896,0.247585188,TPP,8514
1625,0.082249256,0.382028637,0.011103694,0.136619403,0.048055378,0.120386183,0.122168216,0.155570959,0.228914689,0.136047475,0.052237696,0.849227962,0.743310072,0.978509093,0.668075368,0.865310164,0.613772829,0.209481481,0.453023908,TPP,9224
1626,0.154668009,0.53173234,0.044840552,0.092953534,0.181589147,0.192821201,0.172231698,0.121000424,0.150067184,0.070808756,0.018528055,0.865922992,1,0.806032643,0.533574424,0.83791789,0.620328606,0.664495998,0.394716924,TPP,8388
1627,0.048810557,0.415978014,0.00661822,0.036463491,0.080869786,0.056365322,0.135518028,0.187055773,0.272591115,0.161043614,0.070092872,0.739148394,0.918893089,0.971087954,0.665086988,0.935646705,0.603308701,0.269824634,0.168266542,TPP,7810
1628,0.094689288,0.432630564,0.01785928,0.10265911,0.076346906,0.106446131,0.142702183,0.128389762,0.210604353,0.177132227,0.055719328,0.974504988,0.871070924,0.983501489,0.601007624,0.862995781,0.593243724,0.634233454,0.323066974,EMIS,5824
1629,0.152607381,0.491235466,0.014418635,0.077021912,0.08280463,0.106689887,0.234584198,0.197071786,0.168696552,0.105634838,0.027496197,0.49150276,0.88236979,0.928304154,0.648961512,0.915022054,0.501799761,0.577630103,0.558216902,EMIS,18104
1630,0.074104255,0.447907471,0,0.067753388,0.127541396,0.120921593,0.13970634,0.232188644,0.182621176,0.091741532,0.037525931,0.86234835,0.862027091,0.9531698,0.580265885,0.899069383,0.549744912,0.460085872,0.318198803,TPP,9044
1631,0.062373799,0.482384676,0.020088332,0.067200339,0.243916506,0.101814132,0.145473038,0.172849566,0.138579166,0.103852435,0.026314819,0.564730855,0.659859048,0.817202745,0.48599437,0.736452791,0.635127606,0.490278884,0.303068768,EMIS,7922
1632,0.202023289,0.489507869,0.007456162,0.08240894,0.129003866,0.089270984,0.15778993,0.205904389,0.185199731,0.105535002,0.044887157,0.835459415,0.926468143,0.972913732,0.627660762,0.809695942,0.592408206,0.343886718,0.464081345,TPP,8075
1633,0.080104127,0.496259597,0.006976179,0.111553109,0.075445737,0.204092944,0.130663483,0.154083797,0.195312163,0.094255021,0.034593746,0.362703654,0.91324664,0.972314069,0.477319578,0.809636089,0.552467928,0.156702505,0.426434573,EMIS,18369
1634,0.094035398,0.475907579,0,0.043825397,0.146887145,0.155232665,0.199806488,0.177956245,0.167612067,0.073027652,0.035652342,0.885636602,0.766842079,0.983314476,0.603410001,0.865144593,0.665808215,0.548943432,0.381988171,TPP,10413
1635,0.083863119,0.511792593,0.021875425,0.04706505,0.098281878,0.098683295,0.20406417,0.192396265,0.184927736,0.124888591,0.049693014,0.850113078,0.879473481,0.937743664,0.602189624,0.880258494,0.529690184,0.412529374,0.282897962,TPP,8242
1636,0.0962024,0.450502873,0.029417249,0.12036509,0.087101662,0.158314338,0.170890336,0.205138718,0.111988289,0.099477006,0.04672456,0.884429273,0.971866838,0.963698644,0.543480265,0.927343816,0.502197857,0.559447248,0.425386385,EMIS,11129
1637,0.142361645,0.414298344,0.02445743,0.09369976,0.054009111,0.125697241,0.149654796,0.155368979,0.191760521,0.192575924,0.037233669,1,0.981282394,0.961969054,0.550682333,0.866868695,0.604401908,0.879968653,0.360104518,TPP,3177
1638,0.080922895,0.511661568,0.007474394,0.092864513,0.159145727,0.062691101,0.193260025,0.166740221,0.186991884,0.10857334,0.029733189,0.956638219,0.91977197,0.97956807,0.614469951,0.874363243,0.707723536,0.544760522,0.417320718,TPP,8533
1639,0.035037437,0.537733142,0.093330349,0.091737542,0.304049173,0.15243797,0.190038719,0.094592988,0.108896541,0.041978884,0.016268182,0.842610201,0.780713586,0.801398639,0.556267292,0.776766934,0.702151718,0.314578767,0.152406469,TPP,12557
1640,0.067075544,0.512411711,0.044483529,0.041885163,0.183696765,0.151559586,0.145577789,0.172407832,0.179813214,0.094870523,0.030189129,0.856583826,0.851400363,0.863379988,0.690301075,0.856894169,0.654030871,0.412684059,0.480990374,TPP,11881
1641,0.117567193,0.454742184,0.005697288,0.042312014,0.089012389,0.09983192,0.18335041,0.240060206,0.17785026,0.125334207,0.042248595,0.762976923,0.870692143,0.971175282,0.584383513,0.935003324,0.578796795,0.439010562,0.41627161,EMIS,8235
1642,0.0646391,0.467733509,0.007839679,0.093716065,0.146582264,0.139285666,0.162155734,0.169118028,0.140222228,0.103363657,0.045556359,0.970245366,0.925078465,0.965821082,0.51589119,0.94119416,0.570380944,0.421879424,0.406268724,TPP,6655
1643,0.108987131,0.480191801,0.036666817,0.095444989,0.131210315,0.147853324,0.14302456,0.155268267,0.172793937,0.121774003,0.032630605,0.5909904,0.564957756,0.907206527,0.705221047,0.864627092,0.629203995,0.295855998,0.386810017,TPP,32383
1644,0.174219008,0.465782987,0,0.090161566,0.135425814,0.14676487,0.198985625,0.166421901,0.131791956,0.095873527,0.034574739,0.485246985,0.771709908,0.95135495,0.594618181,0.866962892,0.641275605,0.494629364,0.672565746,TPP,18666
1645,0.151093651,0.43783679,0,0.109236484,0.108240196,0.12466362,0.097979834,0.230334883,0.171819679,0.107096659,0.050628645,0.843462742,0.881066543,0.976931913,0.531695593,0.890271548,0.602108578,0.761232713,0.522004661,TPP,4480
1646,0.057605383,0.469915546,0.048972554,0.117106754,0.152575653,0.160197323,0.126155867,0.17094124,0.159263541,0.070653824,0.043105797,0.64487277,0.682719323,0.929513429,0.606589972,0.864241634,0.596320952,0.47656281,0.418192578,TPP,8173
1647,0.236313953,0.471321914,0.016414726,0.049966167,0.136149671,0.188214629,0.201730161,0.209806807,0.100975351,0.080991718,0.032165496,0.478976799,0.798481551,0.969190095,0.540921855,0.835451751,0.614782806,0.124992133,0.527372726,TPP,14053
1648,0.029218398,0.463322004,0.02974338,0.109079945,0.12443828,0.119251975,0.172522706,0.191473552,0.155251195,0.101294551,0.026687796,0.989444897,0.869312274,0.952811118,0.556342121,0.821924754,0.451242787,0.772336127,0.081828674,EMIS,3584
1649,0.162468305,0.503215392,0,0.161622706,0.083004709,0.122289313,0.165844678,0.153225013,0.150984876,0.122515155,0.04051355,0.602528402,0.859276306,0.988870743,0.535948358,0.846196167,0.513744486,0.322920338,0.48898366,TPP,8945
1650,0.258667421,0.493823607,0.046008089,0.102356172,0.143800722,0.112154792,0.164037369,0.169227991,0.134756637,0.114872816,0.058793501,0.824848136,0.925367446,0.859256395,0.591511168,0.858354464,0.659233931,0.542064001,0.638833914,TPP,16632
1651,0.050491758,0.515592646,0.039927887,0.078550597,0.053773292,0.09800922,0.148470027,0.169960898,0.241337748,0.160995761,0.048902456,0.983141951,0.961065673,0.981808155,0.600900667,0.917136609,0.676367891,0.561257422,0.445988133,TPP,5686
1652,0.027572902,0.493192109,0.015155041,0.081981701,0.128067987,0.10010524,0.178032664,0.192715826,0.142773367,0.150050321,0.026272893,0.781715359,0.737194085,0.958848137,0.586904232,0.828264397,0.594114071,0.440636885,0.386867823,TPP,15039
1653,0.021249661,0.43019723,0.021506135,0.041485845,0.05372466,0.10687534,0.23401253,0.176820834,0.233945174,0.112936932,0.040198685,0.793929751,0.859415187,0.978491148,0.628985834,0.780713501,0.664992967,0.306237909,0.166089763,TPP,9844
1654,0.133514184,0.513908078,0.047318701,0.100356598,0.105226805,0.152119147,0.102056011,0.1864205,0.181522677,0.117749043,0.05454922,0.888858299,0.754315165,0.945299152,0.60517757,0.892843605,0.562224857,0.359908793,0.390805842,EMIS,7197
1655,0.040674356,0.526597811,0.050286453,0.048319084,0,0.086230066,0.214057225,0.219651531,0.249457971,0.12345368,0.058830443,0.864850521,0.732514326,0.97937687,0.578936828,0.915351948,0.617494803,0.435649155,0.156249541,TPP,17368
1656,0.097561678,0.560558056,0.025265233,0.069519996,0.216708022,0.11898364,0.157903506,0.157801667,0.153205233,0.078480681,0.047397255,0.74344785,0.854856587,0.988583758,0.617206389,0.880813235,0.666504083,0.452301136,0.386281153,TPP,11667
1657,0.061021731,0.564929384,0.068620277,0.081919138,0.219775118,0.181548335,0.122103329,0.174148579,0.087587898,0.096024241,0.036893361,0.742793317,0.880291626,0.833291598,0.632000579,0.881932922,0.801105916,0.386349898,0.269639364,TPP,4849
1658,0.104971677,0.508225833,0.013617339,0.072994995,0.012718406,0.146579892,0.197173273,0.226429337,0.216551217,0.097370857,0.030182022,0.950793152,0.8672659,0.960659777,0.577581517,0.913259948,0.525100396,0.487916684,0.488909162,EMIS,8847
1659,0.047693862,0.508861226,0.007520008,0.09177928,0.072083197,0.125632274,0.14550351,0.209179245,0.183887149,0.12290661,0.049028736,0.501419368,0.891822805,0.845995005,0.580398706,0.838758911,0.712612121,0.202435346,0.253972142,TPP,12560
1660,0.19637903,0.503889297,0.015835986,0.067220325,0.165429124,0.181641674,0.183654403,0.143678108,0.142851012,0.087083407,0.028441948,0.746696395,0.821902711,0.958737743,0.564175305,0.866003265,0.414540248,0.554564862,0.514913945,TPP,19963
1661,0.142647521,0.471244649,0.076122336,0.154312013,0.138494889,0.078487207,0.132650014,0.168959118,0.190323811,0.105748827,0.031024121,0.958037889,0.905615686,0.936234777,0.537880572,0.871907457,0.536570607,0.470145375,0.490334014,EMIS,7080
1662,0.070827181,0.432787099,0.032566972,0.054919127,0.090749966,0.144910047,0.201220053,0.150582437,0.181461144,0.110971758,0.065185468,0.676572016,0.861436369,0.97928185,0.604116001,0.875900393,0.622684042,0.401832222,0.486344546,TPP,6598
1663,0.151882042,0.48262644,0.108889982,0.116663758,0.138309249,0.136718451,0.217479728,0.11018025,0.180283859,0.07781288,0.022551825,0.855281067,0.846025378,0.768779185,0.60557383,0.820950492,0.671120319,0.794110457,0.504564273,TPP,12873
1664,0.043461681,0.547252293,0.01097311,0.04866094,0.101525705,0.132196031,0.230737955,0.133180478,0.183743386,0.115017005,0.054938499,0.714841695,0.768494146,0.934740495,0.583457755,0.856194523,0.631676766,0.680294434,0.232613203,EMIS,7122
1665,0.139497045,0.443927562,0.021982767,0.060590836,0.133794528,0.178528709,0.151284649,0.172697027,0.182233588,0.077646695,0.043223967,0.805763753,0.890866751,0.905887603,0.532077023,0.8524092,0.551905153,0.607839486,0.315888717,TPP,5203
1666,0.066977657,0.518606545,0.021633454,0.133480637,0.065109582,0.113563353,0.189183855,0.174760356,0.196154774,0.089030543,0.0387169,0.972852258,0.852642033,0.950015469,0.602728488,0.82934771,0.711269932,0.7249068,0.300892106,EMIS,6440
1667,0.033679234,0.524785409,0,0.115704623,0.114799444,0.199955227,0.150038419,0.13573504,0.137629505,0.090036588,0.056101155,0.420103573,0.741986206,0.932110332,0.546393591,0.796932541,0.58539493,0.263259913,0.365521406,TPP,16265
1668,0.025910916,0.407599751,0.008282156,0.137666383,0.040364163,0.089106524,0.144884468,0.135849252,0.263066735,0.142125629,0.046936845,0.772082629,0.626487629,0.976520507,0.607681718,0.825873439,0.609544824,0.759233122,0.140294133,EMIS,4310
1669,0.078856244,0.528542713,0.043723825,0.090299506,0.146276517,0.230810238,0.220992942,0.110735179,0.100473432,0.087376282,0.013035904,0.675344703,0.882917045,0.828451483,0.517544775,0.746572076,0.696048099,0.128650229,0.306617773,TPP,8771
1670,0.030605037,0.503874358,0.016482001,0.117772704,0.127751371,0.190195764,0.185360035,0.108793252,0.116740815,0.101412713,0.051973345,0.949728547,0.63426002,0.926983032,0.630315079,0.914964089,0.598179174,0.634228311,0.161008976,TPP,7071
1671,0.192937609,0.468867194,0.04130697,0.067803496,0.079068158,0.203007778,0.177478561,0.177264226,0.166046557,0.094292843,0.035038381,0.923148018,0.925713722,0.926046083,0.468372377,0.872066639,0.570059863,0.624190014,0.391294596,TPP,9463
1672,0.09773729,0.460560657,0,0.124372952,0.06612767,0.137043842,0.164769423,0.241005189,0.138657095,0.0915425,0.036481327,0.978496338,0.842444502,0.985976459,0.613275506,0.899901506,0.50783277,0.697359782,0.391409954,TPP,5150
1673,0.130516887,0.445847552,0.042016732,0.098540705,0.152505345,0.108152344,0.180458454,0.132394908,0.152632977,0.114540907,0.060774361,0.91221235,0.870953784,0.95135555,0.675192486,0.867697025,0.598205577,0.806451156,0.599123049,TPP,6782
1674,0.071261683,0.44555523,0.016081069,0.046900338,0.077015427,0.093198665,0.193854001,0.168411193,0.210065125,0.153594366,0.056960885,0.41248954,0.627756431,0.989574704,0.645268506,0.869632302,0.54283714,0.346520148,0.43141942,TPP,7964
1675,0.150611731,0.462701594,0,0.068398452,0.140830662,0.129592691,0.15776517,0.136938,0.193959107,0.150786818,0.0217291,0.975884806,0.959023606,0.938571845,0.587933056,0.846730926,0.573248079,0.892056284,0.472783619,TPP,6293
1676,0.092382955,0.49983613,0.043960451,0.101849842,0.276438902,0.178336374,0.145422846,0.151568774,0.075763805,0.048358854,0.022260602,0.774983942,0.923468775,0.710848968,0.443320005,0.827513797,0.708967112,0.611584488,0.321142885,TPP,6837
1677,0.237286708,0.292430344,0,0.558389608,0.259748656,0.085788208,0.054783558,0.035946112,0.005343858,0,0,0.895503965,0.717312857,0.782965686,0.534198439,0.822750509,0.743224273,0.656306726,0.532552806,EMIS,21933
1678,0.148391879,0.504613105,0.015932893,0.078957927,0.228297133,0.122441541,0.199158334,0.148863494,0.146294131,0.046387378,0.029600062,0.831006842,0.883196219,0.843156441,0.513117041,0.830979219,0.702295229,0.472615675,0.390709086,TPP,7830
1679,0.04245424,0.477593668,0.029068458,0.124304618,0.151504634,0.166422549,0.180144021,0.205561595,0.087357588,0.067809154,0.016895841,0.747189773,0.882225128,0.618844292,0.475690346,0.77755741,0.593438362,0.477824248,0.366588249,TPP,16948
1680,0.069310986,0.470474465,0.006624486,0.078741424,0.089150512,0.135418666,0.163206518,0.233943683,0.14868608,0.102743239,0.048109878,0.92307628,0.851344952,0.982497913,0.539596029,0.942389742,0.409088355,0.696801855,0.286077748,TPP,4083
1681,0.105809637,0.465991754,0.035351136,0.087341396,0.098150137,0.143943418,0.150438501,0.200175908,0.171554356,0.107134534,0.04126175,0.696903793,0.887868463,0.992716035,0.680052573,0.836371852,0.622566652,0.376949829,0.521443952,EMIS,9262
1682,0.152064148,0.466475953,0.010597372,0.103558855,0.056434623,0.194221292,0.163153959,0.208276172,0.149072029,0.100885431,0.02439764,0.801336471,0.843397311,0.944120104,0.601876241,0.811084153,0.643223926,0.622327372,0.367046405,TPP,6048
1683,0.215416499,0.546354495,0.059200229,0.087798478,0.274087374,0.185859562,0.116376793,0.112549075,0.147723959,0.056769087,0.018835672,0.910084817,0.722620123,0.887997383,0.563941476,0.737510359,0.727067843,0.799900297,0.470997518,TPP,4301
1684,0.035378793,0.538687661,0.037543964,0.104297173,0.125092305,0.13659799,0.178308793,0.145918386,0.163532307,0.103210558,0.043042489,1,0.957390474,0.950105525,0.461947449,0.90254517,0.471497184,0.94135526,0.137136584,EMIS,2046
1685,0.055522183,0.50291855,0.039795959,0.07258074,0.094270282,0.057499971,0.19299848,0.196406889,0.203875043,0.110850195,0.0715184,0.907142845,0.842853846,0.982457981,0.599826902,0.911489322,0.579769687,0.709306049,0.135618175,TPP,2967
1686,0.039944522,0.433119954,0,0.079429934,0.090489412,0.167239981,0.181776481,0.188070039,0.148473315,0.112147842,0.032372997,0.871370268,0.78841403,0.925609482,0.496954963,0.880914089,0.533924567,0.339573575,0.374009904,TPP,5727
